Data_source,Study_name,Year_clean,Total_PAH,Lat,Long,Common_name,Scientific_name,Species_standard,Taxonomic_group,Layman_group,Sample_motivation,Source_sampleID,SumPAHCount,Units_standardized,Basis_standardized,Sum_Method,Tissue_type_standardized_grouped,Detection_limit_standardized,Reporting_limit_standardized,Qualifier_code,Moisture_pct,Lab_ID,Notes,(...),Study_name_clean,Study_name_cleaner
PWSRCAC,LTEMP,2020,61.2230725,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-20-2-1,41,ng/g,dry,Calculated,Whole Body,6,13.92308,JB,87,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2020,62.3384638,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-20-2-1-DUP,41,ng/g,dry,Calculated,Whole Body,6.423077,14.92308,JB,87,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2020,60.5538472,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-20-2-2,41,ng/g,dry,Calculated,Whole Body,3.223077,7.476923,JB,87,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2020,50.6583376,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-20-2-3,41,ng/g,dry,Calculated,Whole Body,3.483333,8.083333,JB,88,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2023,64.742,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-23-1,41,ng/g,wet,Calculated,Whole Body,0.816,1.89,JB,0,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2023,63.215,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-23-2,41,ng/g,wet,Calculated,Whole Body,0.823,1.91,JB,0,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2023,62.979,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-23-3,41,ng/g,wet,Calculated,Whole Body,0.854,1.98,JB,0,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2024,62.546,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-24-1,41,ng/g,wet,Calculated,Whole Body,0.826,1.92,JB,0,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2024,71.292,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-24-2,41,ng/g,wet,Calculated,Whole Body,0.847,1.96,JB,0,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
PWSRCAC,LTEMP,2024,67.597,61.09167,-146.4053,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,AMT-B-24-3,41,ng/g,wet,Calculated,Whole Body,0.847,1.96,JB,0,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program
NCCOS,Kachemak Bay Bioeffects,2009,157.505,59.20715,-151.81512,Blue Mussel,Mytilus edulis,mussel,Bivalvia,Mussels,Background biomonitoring,BA2009CICBME,40,ng/g,dry,Calculated,Other,,,,,,,mussel,NOAA Kachemak Bay Bioeffects,NOAA Regional Studies
NCCOS,Kachemak Bay Bioeffects,2009,455.662,59.42355,-151.31118,Blue Mussel,Mytilus edulis,mussel,Bivalvia,Mussels,Background biomonitoring,BA2009KBTBME,40,ng/g,dry,Calculated,Other,,,,,,,mussel,NOAA Kachemak Bay Bioeffects,NOAA Regional Studies
NCCOS,Alaska Arctic Study,2015,113.561,70.85295,-158.95015,Arctic Flounder,Pleuronectes glacialis,flatfish,Chordata (Actinopterygii),Fish,Background biomonitoring,BA2015AKC-15-018-1AF,42,ng/g,dry,Calculated,Other,,,Below the MDL,,,,flatfish,NOAA Alaska Arctic Study,NOAA Regional Studies
NCCOS,Alaska Arctic Study,2015,52.647,70.85295,-158.95015,Arctic Flounder,Pleuronectes glacialis,flatfish,Chordata (Actinopterygii),Fish,Background biomonitoring,BA2015AKC-15-018-2AF,42,ng/g,dry,Calculated,Other,,,Not detected,,,,flatfish,NOAA Alaska Arctic Study,NOAA Regional Studies
NCCOS,Alaska Arctic Study,2015,98.869,70.90526,-154.52477,Arctic Cod,Boreogadus saida,forage fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BA2015AKC-15-120-1AC,42,ng/g,dry,Calculated,Other,,,,,,,forage fish,NOAA Alaska Arctic Study,NOAA Regional Studies
NCCOS,Alaska Arctic Study,2015,94.187,70.90526,-154.52477,Arctic Cod,Boreogadus saida,forage fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BA2015AKC-15-120-2AC,42,ng/g,dry,Calculated,Other,,,Below the MDL,,,,forage fish,NOAA Alaska Arctic Study,NOAA Regional Studies
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-01,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-02,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-03,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-04,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-05,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-06,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-07,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-08,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-09,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-10,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-11,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-12,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-13,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-14,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-15,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-16,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-17,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-18,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-19,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2014,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2014-20,14,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-01,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-02,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-03,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-04,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-05,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-06,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-07,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-08,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-09,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-10,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-11,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-12,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-13,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-14,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-15,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-16,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-17,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-18,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-19,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-20,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
ERM,ERM NorthSlope Subsistence Study 2014 2015,2015,0,70.47815,-150.77848,Broad Whitefish,Coregonus nasus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,Background biomonitoring,BDWF-2015-21,17,ng/g,wet,Calculated,Whole Body,,,,,,,anadromous/freshwater fish,NorthSlope Subsistence Study,NorthSlope Subsistence Study
